CIN,Company_Name,Company_Class,Date_of_Incorporation,Authorized_Capital,Paidup_Capital,Company_Status,NIC_Code,Registered_Address,RoC,State
UAF00086IN288158,MAH-Foods-86 Pvt Ltd,Private (Ltd by shares),2014-02-27,300000.0,160000.0,Active,63,"4, Maharashtra",RoC-Mumbai,Maharashtra
UAF00087IN232413,MAH-Info-87 Pvt Ltd,Public,2022-03-09,120000.0,50000.0,Active,96,"193, Maharashtra",RoC-Mumbai,Maharashtra
UAF00088IN457256,MAH-Agro-88 Pvt Ltd,Public,2008-01-19,500000.0,400000.0,Dormant,70,"14, Maharashtra",RoC-Mumbai,Maharashtra
UAF00089IN705050,MAH-Info-89 Pvt Ltd,Private,2020-02-27,100000.0,80000.0,Dormant,11,"176, Maharashtra",RoC-Mumbai,Maharashtra
UAF00090IN224205,MAH-Fin-90 Pvt Ltd,Public,2009-03-26,2400000.0,1600000.0,Active,47,"196, Maharashtra",RoC-Mumbai,Maharashtra
UAF00091IN564226,MAH-Foods-91 Pvt Ltd,Public,2024-10-26,2000000.0,1000000.0,Strike Off,70,"151, Maharashtra",RoC-Mumbai,Maharashtra
UAF00092IN755900,MAH-Agro-92 Pvt Ltd,Private (Ltd by shares),2014-10-20,100000.0,100000.0,Active,47,"68, Maharashtra",RoC-Mumbai,Maharashtra
UAF00093IN102805,MAH-Retail-93 Pvt Ltd,Private (Ltd by shares),2007-03-08,300000.0,200000.0,Active,46,"116, Maharashtra",RoC-Mumbai,Maharashtra
UAF00094IN396451,MAH-Info-94 Pvt Ltd,Private,2024-08-10,150000.0,50000.0,Active,96,"117, Maharashtra",RoC-Mumbai,Maharashtra
UAF00095IN220351,MAH-Fin-95 Pvt Ltd,Private (Ltd by shares),2012-05-26,10000000.0,10000000.0,Active,64,"58, Maharashtra",RoC-Mumbai,Maharashtra
UAF00096IN931131,MAH-Foods-96 Pvt Ltd,Private (Ltd by shares),2009-05-27,200000.0,100000.0,Active,46,"153, Maharashtra",RoC-Mumbai,Maharashtra
UAF00098IN437978,MAH-Fin-98 Pvt Ltd,Private,2020-08-03,2000000.0,1000000.0,Amalgamated,96,"65, Maharashtra",RoC-Mumbai,Maharashtra
UAF00100IN713762,MAH-Retail-100 Pvt Ltd,Public,2010-08-17,5000000.0,4000000.0,Active,46,"163, Maharashtra",RoC-Mumbai,Maharashtra
UAF00101IN209680,MAH-Consult-101 Pvt Ltd,Public,2007-08-12,1000000.0,800000.0,Strike Off,86,"42, Maharashtra",RoC-Mumbai,Maharashtra
UAF00102IN138479,MAH-Retail-102 Pvt Ltd,Public,2018-12-16,500000.0,500000.0,Amalgamated,71,"23, Maharashtra",RoC-Mumbai,Maharashtra
UAF00103IN668950,MAH-Retail-103 Pvt Ltd,Private,2013-06-04,15000000.0,8000000.0,Amalgamated,86,"106, Maharashtra",RoC-Mumbai,Maharashtra
UAF00105IN738448,MAH-Consult-105 Pvt Ltd,Private (Ltd by shares),2014-08-23,1000000.0,500000.0,Active,86,"62, Maharashtra",RoC-Mumbai,Maharashtra
UAF00106IN335615,MAH-Consult-106 Pvt Ltd,Public,2010-05-18,100000.0,100000.0,Dormant,11,"30, Maharashtra",RoC-Mumbai,Maharashtra
UAF00107IN839677,MAH-Foods-107 Pvt Ltd,Public,2008-11-27,200000.0,160000.0,Active,71,"107, Maharashtra",RoC-Mumbai,Maharashtra
UAF00108IN728492,MAH-Fin-108 Pvt Ltd,Private,2020-04-15,2000000.0,1000000.0,Amalgamated,47,"192, Maharashtra",RoC-Mumbai,Maharashtra
UAF00109IN380150,MAH-Consult-109 Pvt Ltd,Public,2007-05-25,10000000.0,8000000.0,Strike Off,71,"1, Maharashtra",RoC-Mumbai,Maharashtra
UAF00110IN664742,MAH-Retail-110 Pvt Ltd,Public,2014-10-19,6000000.0,4000000.0,Active,70,"89, Maharashtra",RoC-Mumbai,Maharashtra
UAF00111IN350405,MAH-Fin-111 Pvt Ltd,Private,2022-09-13,1000000.0,800000.0,Active,96,"99, Maharashtra",RoC-Mumbai,Maharashtra
UAF00112IN795928,MAH-Consult-112 Pvt Ltd,Private,2018-01-11,4000000.0,4000000.0,Amalgamated,64,"167, Maharashtra",RoC-Mumbai,Maharashtra
UAF00113IN986088,MAH-Retail-113 Pvt Ltd,Private (Ltd by shares),2020-01-05,2000000.0,2000000.0,Amalgamated,11,"26, Maharashtra",RoC-Mumbai,Maharashtra
UAF00115IN659543,MAH-Retail-115 Pvt Ltd,Private (Ltd by shares),2024-12-13,5000000.0,2500000.0,Strike Off,86,"82, Maharashtra",RoC-Mumbai,Maharashtra
UAF00116IN817644,MAH-Foods-116 Pvt Ltd,Private (Ltd by shares),2020-09-02,2000000.0,1000000.0,Dormant,86,"59, Maharashtra",RoC-Mumbai,Maharashtra
UAF00117IN274446,MAH-Info-117 Pvt Ltd,Private,2007-07-04,10000000.0,10000000.0,Active,70,"77, Maharashtra",RoC-Mumbai,Maharashtra
UAF00118IN551607,MAH-Agro-118 Pvt Ltd,Private (Ltd by shares),2006-06-26,100000.0,80000.0,Dormant,63,"63, Maharashtra",RoC-Mumbai,Maharashtra
UAF00119IN182804,MAH-Fin-119 Pvt Ltd,Private (Ltd by shares),2018-10-22,15000000.0,5000000.0,Active,46,"98, Maharashtra",RoC-Mumbai,Maharashtra
UAF00120IN366314,MAH-Retail-120 Pvt Ltd,Private (Ltd by shares),2012-08-19,200000.0,100000.0,Dormant,86,"66, Maharashtra",RoC-Mumbai,Maharashtra
UAF00122IN503380,MAH-Consult-122 Pvt Ltd,Private,2025-07-23,600000.0,400000.0,Active,47,"124, Maharashtra",RoC-Mumbai,Maharashtra
UAF00123IN409571,MAH-Tech-123 Pvt Ltd,Public,2012-07-19,500000.0,500000.0,Active,96,"169, Maharashtra",RoC-Mumbai,Maharashtra
UAF00124IN881369,MAH-Retail-124 Pvt Ltd,Private,2013-01-19,10000000.0,10000000.0,Active,72,"74, Maharashtra",RoC-Mumbai,Maharashtra
UAF00125IN892280,MAH-Info-125 Pvt Ltd,Private (Ltd by shares),2024-06-08,5000000.0,2500000.0,Active,86,"197, Maharashtra",RoC-Mumbai,Maharashtra
UAF00126IN926918,MAH-Retail-126 Pvt Ltd,Private (Ltd by shares),2009-11-04,5000000.0,5000000.0,Active,62,"9, Maharashtra",RoC-Mumbai,Maharashtra
UAF00127IN535686,MAH-Agro-127 Pvt Ltd,Private,2016-12-05,150000.0,80000.0,Strike Off,96,"52, Maharashtra",RoC-Mumbai,Maharashtra
UAF00128IN964749,MAH-Retail-128 Pvt Ltd,Private (Ltd by shares),2022-06-17,1600000.0,1600000.0,Active,62,"76, Maharashtra",RoC-Mumbai,Maharashtra
UAF00129IN859396,MAH-Info-129 Pvt Ltd,Private (Ltd by shares),2015-02-15,100000.0,50000.0,Active,86,"102, Maharashtra",RoC-Mumbai,Maharashtra
UAF00130IN229592,MAH-Retail-130 Pvt Ltd,Private (Ltd by shares),2016-02-26,1000000.0,500000.0,Active,71,"95, Maharashtra",RoC-Mumbai,Maharashtra
UAF00131IN807617,MAH-Agro-131 Pvt Ltd,Private,2013-10-13,10000000.0,10000000.0,Strike Off,11,"121, Maharashtra",RoC-Mumbai,Maharashtra
UAF00132IN963874,MAH-Retail-132 Pvt Ltd,Public,2024-09-11,2400000.0,1000000.0,Active,86,"180, Maharashtra",RoC-Mumbai,Maharashtra
UAF00133IN616554,MAH-Tech-133 Pvt Ltd,Private,2025-07-04,200000.0,100000.0,Strike Off,62,"25, Maharashtra",RoC-Mumbai,Maharashtra
UAF00134IN878325,MAH-Info-134 Pvt Ltd,Public,2022-03-13,1000000.0,800000.0,Amalgamated,72,"40, Maharashtra",RoC-Mumbai,Maharashtra
UAF00135IN134305,MAH-Info-135 Pvt Ltd,Private,2025-02-27,1200000.0,1000000.0,Dormant,62,"95, Maharashtra",RoC-Mumbai,Maharashtra
UAF00136IN485178,MAH-Fin-136 Pvt Ltd,Public,2019-08-08,10000000.0,8000000.0,Active,86,"166, Maharashtra",RoC-Mumbai,Maharashtra
UAF00137IN794963,MAH-Agro-137 Pvt Ltd,Private (Ltd by shares),2006-07-09,200000.0,100000.0,Dormant,11,"165, Maharashtra",RoC-Mumbai,Maharashtra
UAF00138IN925206,MAH-Fin-138 Pvt Ltd,Private,2024-01-02,10000000.0,8000000.0,Active,46,"53, Maharashtra",RoC-Mumbai,Maharashtra
UAF00140IN127032,MAH-Agro-140 Pvt Ltd,Public,2009-03-18,500000.0,250000.0,Active,86,"4, Maharashtra",RoC-Mumbai,Maharashtra
UAF00141IN846490,MAH-Fin-141 Pvt Ltd,Private,2022-12-08,160000.0,200000.0,Active,96,"125, Maharashtra",RoC-Mumbai,Maharashtra
UAF00142IN284731,MAH-Foods-142 Pvt Ltd,Private,2023-10-15,500000.0,500000.0,Active,70,"104, Maharashtra",RoC-Mumbai,Maharashtra
UAF00143IN618306,MAH-Info-143 Pvt Ltd,Private,2024-02-22,10000000.0,10000000.0,Amalgamated,63,"170, Maharashtra",RoC-Mumbai,Maharashtra
UAF00144IN792984,MAH-Agro-144 Pvt Ltd,Private (Ltd by shares),2007-04-27,200000.0,200000.0,Active,46,"116, Maharashtra",RoC-Mumbai,Maharashtra
UAF00146IN635218,MAH-Retail-146 Pvt Ltd,Public,2014-07-23,500000.0,250000.0,Active,72,"33, Maharashtra",RoC-Mumbai,Maharashtra
UAF00147IN395917,MAH-Consult-147 Pvt Ltd,Private,2006-06-18,100000.0,50000.0,Active,11,"8, Maharashtra",RoC-Mumbai,Maharashtra
UAF00148IN501384,MAH-Retail-148 Pvt Ltd,Public,2018-12-19,1000000.0,1000000.0,Strike Off,96,"98, Maharashtra",RoC-Mumbai,Maharashtra
UAF00149IN682401,MAH-Retail-149 Pvt Ltd,Public,2022-04-22,200000.0,160000.0,Active,47,"93, Maharashtra",RoC-Mumbai,Maharashtra
UAF00151IN945091,MAH-Retail-151 Pvt Ltd,Private (Ltd by shares),2020-11-14,200000.0,100000.0,Dormant,86,"117, Maharashtra",RoC-Mumbai,Maharashtra
UAF00152IN959907,MAH-Retail-152 Pvt Ltd,Public,2024-07-20,200000.0,160000.0,Amalgamated,71,"99, Maharashtra",RoC-Mumbai,Maharashtra
UAF00153IN348250,MAH-Info-153 Pvt Ltd,Public,2012-03-14,2400000.0,1000000.0,Dormant,96,"129, Maharashtra",RoC-Mumbai,Maharashtra
UAF00154IN606743,MAH-Info-154 Pvt Ltd,Private,2018-09-19,500000.0,250000.0,Active,72,"95, Maharashtra",RoC-Mumbai,Maharashtra
UAF00155IN642060,MAH-Tech-155 Pvt Ltd,Private (Ltd by shares),2023-08-23,100000.0,50000.0,Active,70,"134, Maharashtra",RoC-Mumbai,Maharashtra
UAF00156IN764469,MAH-Fin-156 Pvt Ltd,Public,2007-04-16,5000000.0,5000000.0,Active,86,"149, Maharashtra",RoC-Mumbai,Maharashtra
UAF00157IN637566,MAH-Retail-157 Pvt Ltd,Private (Ltd by shares),2024-01-11,2000000.0,1000000.0,Dormant,70,"147, Maharashtra",RoC-Mumbai,Maharashtra
UAF00158IN137042,MAH-Info-158 Pvt Ltd,Private (Ltd by shares),2015-07-12,10000000.0,8000000.0,Active,46,"153, Maharashtra",RoC-Mumbai,Maharashtra
UAF00159IN596144,MAH-Fin-159 Pvt Ltd,Private (Ltd by shares),2014-12-26,2000000.0,1600000.0,Active,86,"44, Maharashtra",RoC-Mumbai,Maharashtra
UAF00160IN608307,MAH-Tech-160 Pvt Ltd,Private (Ltd by shares),2006-11-10,10000000.0,10000000.0,Active,62,"33, Maharashtra",RoC-Mumbai,Maharashtra
UAF00161IN999529,MAH-Foods-161 Pvt Ltd,Private (Ltd by shares),2007-05-09,200000.0,200000.0,Active,62,"4, Maharashtra",RoC-Mumbai,Maharashtra
UAF00162IN568349,MAH-Foods-162 Pvt Ltd,Public,2008-10-06,2000000.0,2000000.0,Active,86,"45, Maharashtra",RoC-Mumbai,Maharashtra
UAF00163IN188501,MAH-Agro-163 Pvt Ltd,Private,2012-08-06,10000000.0,10000000.0,Active,63,"153, Maharashtra",RoC-Mumbai,Maharashtra
UAF00164IN768545,MAH-Agro-164 Pvt Ltd,Private (Ltd by shares),2020-07-25,1000000.0,500000.0,Dormant,96,"54, Maharashtra",RoC-Mumbai,Maharashtra
UAF00165IN586554,MAH-Retail-165 Pvt Ltd,Public,2016-01-21,600000.0,250000.0,Active,46,"122, Maharashtra",RoC-Mumbai,Maharashtra
UAF00166IN882702,MAH-Retail-166 Pvt Ltd,Private,2008-04-23,200000.0,100000.0,Active,62,"98, Maharashtra",RoC-Mumbai,Maharashtra
UAF00167IN289131,MAH-Retail-167 Pvt Ltd,Private,2018-04-20,200000.0,160000.0,Active,64,"38, Maharashtra",RoC-Mumbai,Maharashtra
UAF00168IN711218,MAH-Info-168 Pvt Ltd,Public,2014-05-08,2000000.0,1600000.0,Active,63,"166, Maharashtra",RoC-Mumbai,Maharashtra
UAF00169IN322526,MAH-Info-169 Pvt Ltd,Private (Ltd by shares),2007-01-16,200000.0,160000.0,Amalgamated,86,"99, Maharashtra",RoC-Mumbai,Maharashtra
UAF00170IN161606,MAH-Tech-170 Pvt Ltd,Private,2018-12-20,500000.0,250000.0,Active,71,"86, Maharashtra",RoC-Mumbai,Maharashtra
UAF00171IN365978,MAH-Fin-171 Pvt Ltd,Public,2020-06-20,5000000.0,5000000.0,Active,10,"159, Maharashtra",RoC-Mumbai,Maharashtra
UAF00172IN288085,MAH-Foods-172 Pvt Ltd,Private (Ltd by shares),2014-07-22,500000.0,250000.0,Active,72,"44, Maharashtra",RoC-Mumbai,Maharashtra
UAF00173IN656189,MAH-Retail-173 Pvt Ltd,Public,2020-06-15,200000.0,100000.0,Strike Off,96,"37, Maharashtra",RoC-Mumbai,Maharashtra
UAF00174IN478108,MAH-Retail-174 Pvt Ltd,Public,2008-06-02,200000.0,160000.0,Active,96,"73, Maharashtra",RoC-Mumbai,Maharashtra
UAF00175IN872663,MAH-Retail-175 Pvt Ltd,Private,2024-05-17,500000.0,400000.0,Active,63,"196, Maharashtra",RoC-Mumbai,Maharashtra
UAF00176IN255840,MAH-Tech-176 Pvt Ltd,Private,2022-11-21,10000000.0,8000000.0,Active,47,"59, Maharashtra",RoC-Mumbai,Maharashtra
UAF00177IN221660,MAH-Retail-177 Pvt Ltd,Public,2006-08-09,200000.0,200000.0,Dormant,64,"11, Maharashtra",RoC-Mumbai,Maharashtra
UAF00178IN986925,MAH-Info-178 Pvt Ltd,Private,2016-12-18,1000000.0,800000.0,Dormant,11,"38, Maharashtra",RoC-Mumbai,Maharashtra
UAF00179IN886365,MAH-Fin-179 Pvt Ltd,Private (Ltd by shares),2016-02-07,10000000.0,8000000.0,Active,46,"70, Maharashtra",RoC-Mumbai,Maharashtra
UAF00180IN180567,MAH-Agro-180 Pvt Ltd,Public,2023-04-19,100000.0,100000.0,Active,64,"197, Maharashtra",RoC-Mumbai,Maharashtra
UAF00181IN491704,MAH-Fin-181 Pvt Ltd,Public,2008-06-01,500000.0,500000.0,Active,64,"28, Maharashtra",RoC-Mumbai,Maharashtra
UAF00182IN758879,MAH-Foods-182 Pvt Ltd,Private (Ltd by shares),2009-01-03,1000000.0,1000000.0,Dormant,70,"153, Maharashtra",RoC-Mumbai,Maharashtra
UAF00183IN867080,MAH-Info-183 Pvt Ltd,Private,2005-06-02,5000000.0,5000000.0,Dormant,63,"146, Maharashtra",RoC-Mumbai,Maharashtra
UAF00184IN879930,MAH-Tech-184 Pvt Ltd,Private (Ltd by shares),2011-01-26,5000000.0,4000000.0,Strike Off,10,"141, Maharashtra",RoC-Mumbai,Maharashtra
UAF00185IN193520,MAH-Tech-185 Pvt Ltd,Private,2017-02-13,500000.0,250000.0,Active,64,"54, Maharashtra",RoC-Mumbai,Maharashtra
UAF00186IN413048,MAH-Retail-186 Pvt Ltd,Private (Ltd by shares),2017-07-10,5000000.0,5000000.0,Active,11,"111, Maharashtra",RoC-Mumbai,Maharashtra
UAF00187IN637555,MAH-Agro-187 Pvt Ltd,Public,2014-11-20,200000.0,160000.0,Active,63,"126, Maharashtra",RoC-Mumbai,Maharashtra
UAF00188IN893237,MAH-Retail-188 Pvt Ltd,Private (Ltd by shares),2017-08-09,2000000.0,2000000.0,Amalgamated,11,"95, Maharashtra",RoC-Mumbai,Maharashtra
UAF00189IN458345,MAH-Retail-189 Pvt Ltd,Private,2010-07-21,1000000.0,500000.0,Active,71,"174, Maharashtra",RoC-Mumbai,Maharashtra
UAF00190IN590963,MAH-Retail-190 Pvt Ltd,Public,2025-11-23,200000.0,160000.0,Active,62,"21, Maharashtra",RoC-Mumbai,Maharashtra
UAF00191IN548509,MAH-Foods-191 Pvt Ltd,Private,2014-03-05,5000000.0,4000000.0,Active,71,"146, Maharashtra",RoC-Mumbai,Maharashtra
UAF00192IN199074,MAH-Retail-192 Pvt Ltd,Private (Ltd by shares),2022-02-02,2000000.0,1000000.0,Amalgamated,64,"170, Maharashtra",RoC-Mumbai,Maharashtra
UAF00193IN117058,MAH-Tech-193 Pvt Ltd,Private (Ltd by shares),2023-05-12,500000.0,500000.0,Active,71,"190, Maharashtra",RoC-Mumbai,Maharashtra
UBG00001JO232915,GUJ-Info-1 Pvt Ltd,Private (Ltd by shares),2012-10-11,100000.0,50000.0,Active,10,"108, Gujarat",RoC-Ahmedabad,Gujarat
UBG00002JO722503,GUJ-Tech-2 Pvt Ltd,Private (Ltd by shares),2008-12-03,1000000.0,800000.0,Dormant,71,"116, Gujarat",RoC-Ahmedabad,Gujarat
UBG00003JO774591,GUJ-Tech-3 Pvt Ltd,Public,2012-10-02,5000000.0,5000000.0,Active,70,"16, Gujarat",RoC-Ahmedabad,Gujarat
UBG00004JO184714,GUJ-Foods-4 Pvt Ltd,Private,2017-07-22,80000.0,80000.0,Dormant,11,"156, Gujarat",RoC-Ahmedabad,Gujarat
UBG00005JO726410,GUJ-Fin-5 Pvt Ltd,Public,2007-03-09,2000000.0,2000000.0,Active,64,"76, Gujarat",RoC-Ahmedabad,Gujarat
UBG00006JO782535,GUJ-Consult-6 Pvt Ltd,Private (Ltd by shares),2021-10-14,100000.0,100000.0,Strike Off,86,"142, Gujarat",RoC-Ahmedabad,Gujarat
UBG00007JO518098,GUJ-Retail-7 Pvt Ltd,Private,2011-07-15,200000.0,160000.0,Strike Off,70,"187, Gujarat",RoC-Ahmedabad,Gujarat
UBG00008JO820184,GUJ-Retail-8 Pvt Ltd,Private,2015-07-11,5000000.0,4000000.0,Strike Off,46,"18, Gujarat",RoC-Ahmedabad,Gujarat
UBG00009JO683397,GUJ-Tech-9 Pvt Ltd,Private (Ltd by shares),2007-02-14,100000.0,100000.0,Strike Off,46,"151, Gujarat",RoC-Ahmedabad,Gujarat
UBG00010JO886730,GUJ-Retail-10 Pvt Ltd,Private,2022-06-22,100000.0,80000.0,Strike Off,86,"185, Gujarat",RoC-Ahmedabad,Gujarat
UBG00011JO788637,GUJ-Retail-11 Pvt Ltd,Private,2014-10-10,500000.0,250000.0,Active,46,"58, Gujarat",RoC-Ahmedabad,Gujarat
UBG00013JO289179,GUJ-Foods-13 Pvt Ltd,Public,2024-11-21,3000000.0,1000000.0,Active,10,"180, Gujarat",RoC-Ahmedabad,Gujarat
UBG00014JO248766,GUJ-Info-14 Pvt Ltd,Private,2015-06-01,200000.0,100000.0,Amalgamated,11,"163, Gujarat",RoC-Ahmedabad,Gujarat
UBG00015JO457455,GUJ-Agro-15 Pvt Ltd,Public,2007-12-17,200000.0,160000.0,Amalgamated,70,"95, Gujarat",RoC-Ahmedabad,Gujarat
UBG00016JO891083,GUJ-Fin-16 Pvt Ltd,Private (Ltd by shares),2015-10-20,100000.0,50000.0,Active,46,"13, Gujarat",RoC-Ahmedabad,Gujarat
UBG00017JO563516,GUJ-Retail-17 Pvt Ltd,Private,2007-05-15,5000000.0,4000000.0,Dormant,72,"70, Gujarat",RoC-Ahmedabad,Gujarat
UBG00018JO811444,GUJ-Fin-18 Pvt Ltd,Private (Ltd by shares),2021-02-12,1000000.0,500000.0,Active,86,"125, Gujarat",RoC-Ahmedabad,Gujarat
UBG00019JO314353,GUJ-Foods-19 Pvt Ltd,Private,2014-01-08,1000000.0,1000000.0,Active,10,"55, Gujarat",RoC-Ahmedabad,Gujarat
UBG00020JO551574,GUJ-Agro-20 Pvt Ltd,Public,2013-05-11,100000.0,50000.0,Dormant,96,"34, Gujarat",RoC-Ahmedabad,Gujarat
UBG00021JO516359,GUJ-Consult-21 Pvt Ltd,Private,2022-12-08,2000000.0,2000000.0,Strike Off,11,"190, Gujarat",RoC-Ahmedabad,Gujarat
UBG00023JO582446,GUJ-Consult-23 Pvt Ltd,Public,2014-02-13,100000.0,80000.0,Active,72,"177, Gujarat",RoC-Ahmedabad,Gujarat
UBG00024JO519902,GUJ-Fin-24 Pvt Ltd,Public,2007-07-28,100000.0,50000.0,Amalgamated,72,"21, Gujarat",RoC-Ahmedabad,Gujarat
UBG00025JO635280,GUJ-Info-25 Pvt Ltd,Private (Ltd by shares),2014-12-11,200000.0,160000.0,Active,11,"30, Gujarat",RoC-Ahmedabad,Gujarat
UBG00026JO207798,GUJ-Agro-26 Pvt Ltd,Private,2021-04-25,500000.0,400000.0,Active,47,"66, Gujarat",RoC-Ahmedabad,Gujarat
UBG00027JO910389,GUJ-Info-27 Pvt Ltd,Public,2010-10-05,10000000.0,10000000.0,Active,46,"127, Gujarat",RoC-Ahmedabad,Gujarat
UBG00028JO431495,GUJ-Agro-28 Pvt Ltd,Private,2023-10-15,5000000.0,5000000.0,Strike Off,86,"113, Gujarat",RoC-Ahmedabad,Gujarat
UBG00029JO631981,GUJ-Tech-29 Pvt Ltd,Public,2020-08-21,500000.0,400000.0,Active,63,"80, Gujarat",RoC-Ahmedabad,Gujarat
UBG00030JO996840,GUJ-Tech-30 Pvt Ltd,Private (Ltd by shares),2019-01-02,400000.0,400000.0,Active,86,"158, Gujarat",RoC-Ahmedabad,Gujarat
UBG00031JO949153,GUJ-Fin-31 Pvt Ltd,Private,2021-07-15,2000000.0,2000000.0,Active,70,"167, Gujarat",RoC-Ahmedabad,Gujarat
UBG00032JO208529,GUJ-Consult-32 Pvt Ltd,Private (Ltd by shares),2015-10-16,1600000.0,1000000.0,Active,70,"88, Gujarat",RoC-Ahmedabad,Gujarat
UBG00033JO559022,GUJ-Retail-33 Pvt Ltd,Private (Ltd by shares),2007-09-21,200000.0,100000.0,Active,96,"135, Gujarat",RoC-Ahmedabad,Gujarat
UBG00034JO912085,GUJ-Foods-34 Pvt Ltd,Private (Ltd by shares),2024-03-12,500000.0,400000.0,Amalgamated,64,"174, Gujarat",RoC-Ahmedabad,Gujarat
UBG00035JO685066,GUJ-Info-35 Pvt Ltd,Public,2006-11-21,750000.0,250000.0,Strike Off,11,"99, Gujarat",RoC-Ahmedabad,Gujarat
UBG00036JO185461,GUJ-Fin-36 Pvt Ltd,Private,2013-12-28,5000000.0,5000000.0,Active,63,"170, Gujarat",RoC-Ahmedabad,Gujarat
UBG00037JO723945,GUJ-Info-37 Pvt Ltd,Public,2016-05-21,5000000.0,5000000.0,Amalgamated,46,"22, Gujarat",RoC-Ahmedabad,Gujarat
UBG00039JO480211,GUJ-Foods-39 Pvt Ltd,Private,2021-02-21,5000000.0,4000000.0,Strike Off,10,"47, Gujarat",RoC-Ahmedabad,Gujarat
UBG00040JO410160,GUJ-Consult-40 Pvt Ltd,Private (Ltd by shares),2015-08-07,200000.0,100000.0,Active,11,"26, Gujarat",RoC-Ahmedabad,Gujarat
UBG00041JO237414,GUJ-Fin-41 Pvt Ltd,Private,2022-12-17,100000.0,100000.0,Strike Off,72,"97, Gujarat",RoC-Ahmedabad,Gujarat
UBG00042JO558933,GUJ-Tech-42 Pvt Ltd,Public,2010-03-27,5000000.0,5000000.0,Strike Off,96,"106, Gujarat",RoC-Ahmedabad,Gujarat
UBG00043JO659951,GUJ-Agro-43 Pvt Ltd,Public,2012-08-20,500000.0,500000.0,Dormant,47,"80, Gujarat",RoC-Ahmedabad,Gujarat
UBG00044JO915922,GUJ-Retail-44 Pvt Ltd,Private (Ltd by shares),2011-06-22,2000000.0,1600000.0,Active,62,"129, Gujarat",RoC-Ahmedabad,Gujarat
UBG00045JO154714,GUJ-Info-45 Pvt Ltd,Public,2018-03-27,200000.0,200000.0,Active,62,"124, Gujarat",RoC-Ahmedabad,Gujarat
UBG00046JO187949,GUJ-Consult-46 Pvt Ltd,Public,2022-02-23,10000000.0,10000000.0,Active,62,"42, Gujarat",RoC-Ahmedabad,Gujarat
UBG00049JO244283,GUJ-Tech-49 Pvt Ltd,Public,2015-02-27,6000000.0,5000000.0,Strike Off,46,"74, Gujarat",RoC-Ahmedabad,Gujarat
UBG00050JO119927,GUJ-Foods-50 Pvt Ltd,Private,2009-12-16,1000000.0,1000000.0,Active,11,"56, Gujarat",RoC-Ahmedabad,Gujarat
UBG00051JO349183,GUJ-Foods-51 Pvt Ltd,Private,2022-12-20,2000000.0,1600000.0,Active,62,"32, Gujarat",RoC-Ahmedabad,Gujarat
UBG00052JO216242,GUJ-Consult-52 Pvt Ltd,Private (Ltd by shares),2012-07-21,10000000.0,10000000.0,Dormant,11,"128, Gujarat",RoC-Ahmedabad,Gujarat
UBG00053JO250551,GUJ-Foods-53 Pvt Ltd,Private,2022-01-21,3000000.0,2000000.0,Active,96,"110, Gujarat",RoC-Ahmedabad,Gujarat
UBG00054JO800674,GUJ-Tech-54 Pvt Ltd,Public,2024-06-08,2000000.0,1600000.0,Active,86,"135, Gujarat",RoC-Ahmedabad,Gujarat
UBG00055JO592972,GUJ-Tech-55 Pvt Ltd,Public,2007-09-18,2000000.0,2000000.0,Active,64,"163, Gujarat",RoC-Ahmedabad,Gujarat
UBG00056JO352838,GUJ-Info-56 Pvt Ltd,Private (Ltd by shares),2016-05-24,100000.0,80000.0,Active,63,"169, Gujarat",RoC-Ahmedabad,Gujarat
UBG00057JO469412,GUJ-Fin-57 Pvt Ltd,Private (Ltd by shares),2008-10-24,10000000.0,8000000.0,Active,10,"87, Gujarat",RoC-Ahmedabad,Gujarat
UBG00058JO166165,GUJ-Info-58 Pvt Ltd,Public,2010-11-15,5000000.0,4000000.0,Active,46,"199, Gujarat",RoC-Ahmedabad,Gujarat
UBG00059JO425138,GUJ-Fin-59 Pvt Ltd,Private (Ltd by shares),2006-05-07,100000.0,50000.0,Active,63,"102, Gujarat",RoC-Ahmedabad,Gujarat
UBG00061JO879414,GUJ-Retail-61 Pvt Ltd,Public,2025-06-09,100000.0,80000.0,Amalgamated,64,"99, Gujarat",RoC-Ahmedabad,Gujarat
UBG00062JO862400,GUJ-Retail-62 Pvt Ltd,Public,2010-08-23,1000000.0,800000.0,Active,11,"21, Gujarat",RoC-Ahmedabad,Gujarat
UBG00063JO443848,GUJ-Info-63 Pvt Ltd,Public,2024-03-18,500000.0,400000.0,Active,11,"76, Gujarat",RoC-Ahmedabad,Gujarat
UBG00064JO568849,GUJ-Tech-64 Pvt Ltd,Public,2019-10-23,1000000.0,500000.0,Dormant,63,"187, Gujarat",RoC-Ahmedabad,Gujarat
UBG00065JO768480,GUJ-Retail-65 Pvt Ltd,Private (Ltd by shares),2024-07-09,5000000.0,2500000.0,Active,86,"94, Gujarat",RoC-Ahmedabad,Gujarat
UBG00066JO232361,GUJ-Tech-66 Pvt Ltd,Private (Ltd by shares),2010-01-05,10000000.0,10000000.0,Dormant,10,"61, Gujarat",RoC-Ahmedabad,Gujarat
UBG00067JO571778,GUJ-Foods-67 Pvt Ltd,Public,2016-06-13,2000000.0,1000000.0,Active,86,"96, Gujarat",RoC-Ahmedabad,Gujarat
