CIN,Company_Name,Company_Class,Date_of_Incorporation,Authorized_Capital,Paidup_Capital,Company_Status,NIC_Code,Registered_Address,RoC,State
UAF00179IN886365,MAH-Fin-179 Pvt Ltd,Private (Ltd by shares),2016-02-07,10000000.0,8000000.0,Active,46,"70, Maharashtra",RoC-Mumbai,Maharashtra
UAF00180IN180567,MAH-Agro-180 Pvt Ltd,Public,2023-04-19,100000.0,100000.0,Active,64,"197, Maharashtra",RoC-Mumbai,Maharashtra
UAF00181IN491704,MAH-Fin-181 Pvt Ltd,Public,2008-06-01,500000.0,500000.0,Active,64,"28, Maharashtra",RoC-Mumbai,Maharashtra
UAF00182IN758879,MAH-Foods-182 Pvt Ltd,Private (Ltd by shares),2009-01-03,1000000.0,1000000.0,Dormant,70,"153, Maharashtra",RoC-Mumbai,Maharashtra
UAF00183IN867080,MAH-Info-183 Pvt Ltd,Private,2005-06-02,5000000.0,5000000.0,Dormant,63,"146, Maharashtra",RoC-Mumbai,Maharashtra
UAF00184IN879930,MAH-Tech-184 Pvt Ltd,Private (Ltd by shares),2011-01-26,5000000.0,4000000.0,Strike Off,10,"141, Maharashtra",RoC-Mumbai,Maharashtra
UAF00185IN193520,MAH-Tech-185 Pvt Ltd,Private,2017-02-13,500000.0,250000.0,Active,64,"54, Maharashtra",RoC-Mumbai,Maharashtra
UAF00186IN413048,MAH-Retail-186 Pvt Ltd,Private (Ltd by shares),2017-07-10,5000000.0,5000000.0,Active,11,"111, Maharashtra",RoC-Mumbai,Maharashtra
UAF00187IN637555,MAH-Agro-187 Pvt Ltd,Public,2014-11-20,200000.0,160000.0,Active,63,"126, Maharashtra",RoC-Mumbai,Maharashtra
UAF00188IN893237,MAH-Retail-188 Pvt Ltd,Private (Ltd by shares),2017-08-09,2000000.0,2000000.0,Amalgamated,11,"95, Maharashtra",RoC-Mumbai,Maharashtra
UAF00189IN458345,MAH-Retail-189 Pvt Ltd,Private,2010-07-21,1000000.0,500000.0,Active,71,"174, Maharashtra",RoC-Mumbai,Maharashtra
UAF00190IN590963,MAH-Retail-190 Pvt Ltd,Public,2025-11-23,200000.0,160000.0,Active,62,"21, Maharashtra",RoC-Mumbai,Maharashtra
UAF00191IN548509,MAH-Foods-191 Pvt Ltd,Private,2014-03-05,5000000.0,4000000.0,Active,71,"146, Maharashtra",RoC-Mumbai,Maharashtra
UAF00192IN199074,MAH-Retail-192 Pvt Ltd,Private (Ltd by shares),2022-02-02,2000000.0,1000000.0,Amalgamated,64,"170, Maharashtra",RoC-Mumbai,Maharashtra
UAF00193IN117058,MAH-Tech-193 Pvt Ltd,Private (Ltd by shares),2023-05-12,500000.0,500000.0,Active,71,"190, Maharashtra",RoC-Mumbai,Maharashtra
